Property_ID,City,Area_Locality,Property_Type,BHK,Size_sqft,Bathroom_Count,Furnishing_Status,Floor_Number,Total_Floors,Parking_Available,Distance_to_Metro_km,Property_Age_Years,Monthly_Rent
P03923,Delhi,Karol Bagh,Independent House,2,675.0,3.0,Furnished,9,10,No,3.23,20,27100
P03924,Hyderabad,Kukatpally,Independent House,3,1428.0,2.0,,1,9,No,2.41,16,39133
P03925,Mumbai,Powai,Apartment,2,2928.0,1.0,Unfurnished,10,24,Yes,7.09,0,85334
P03926,Hyderabad,Hitech City,Independent House,2,1994.0,2.0,Semi-Furnished,1,4,No,4.42,7,55446
P03927,Bangalore,Marathahalli,Independent House,3,472.0,1.0,Furnished,18,21,No,8.7,11,24234
P03928,Pune,Baner,Independent House,3,1110.0,1.0,Furnished,16,18,Yes,1.58,5,37310
P03929,Bangalore,Indiranagar,Independent House,1,2907.0,1.0,Semi-Furnished,0,20,Yes,8.55,11,68880
P03930,Mumbai,Powai,Apartment,5,1111.0,4.0,Semi-Furnished,15,21,Yes,2.95,3,57290
P03931,Pune,Wakad,Villa,2,2560.0,3.0,Semi-Furnished,6,20,No,4.36,20,64757
P03932,Pune,Kharadi,Apartment,1,1032.0,1.0,Semi-Furnished,17,25,Yes,8.92,7,26987
P03933,Pune,Baner,Apartment,3,2448.0,4.0,Semi-Furnished,2,11,No,7.89,15,59969
P03934,Pune,Kharadi,Independent House,3,1342.0,1.0,Semi-Furnished,11,21,No,3.68,17,34789
P03935,Bangalore,Electronic City,Villa,5,525.0,4.0,Unfurnished,18,21,No,4.81,10,27702
P03936,Hyderabad,Gachibowli,Independent House,2,2880.0,2.0,Furnished,13,24,Yes,0.57,19,74672
P03937,Delhi,Rohini,Independent House,3,682.0,1.0,Semi-Furnished,13,24,No,4.53,4,26261
P03938,Mumbai,Andheri,Independent House,3,910.0,4.0,Furnished,13,14,Yes,1.9,5,52134
P03939,Hyderabad,Gachibowli,Villa,1,1220.0,2.0,Unfurnished,2,17,No,2.03,5,34692
P03940,Bangalore,Marathahalli,Independent House,1,2464.0,2.0,Semi-Furnished,1,5,No,2.62,14,66615
P03941,Bangalore,Marathahalli,Villa,3,2721.0,2.0,Unfurnished,3,18,Yes,6.21,6,73450
P03942,Pune,Kharadi,Villa,1,557.0,1.0,Unfurnished,13,24,No,4.45,3,13640
P03943,Bangalore,Indiranagar,Independent House,4,1587.0,4.0,Semi-Furnished,12,17,No,5.64,11,51200
P03944,Chennai,OMR,Apartment,5,,3.0,Furnished,2,23,No,2.63,18,52466
P03945,Delhi,Rohini,Independent House,4,513.0,5.0,Unfurnished,5,22,No,1.37,4,29642
P03946,Hyderabad,Madhapur,Apartment,3,1426.0,2.0,Semi-Furnished,10,13,Yes,2.61,17,43668
P03947,Hyderabad,Hitech City,Villa,1,2755.0,1.0,Semi-Furnished,5,22,Yes,8.13,1,67120
P03948,Chennai,Velachery,Independent House,4,1348.0,1.0,Unfurnished,17,21,Yes,2.42,16,38674
P03949,Bangalore,Whitefield,Villa,4,2394.0,4.0,Semi-Furnished,18,20,Yes,5.9,20,66540
P03950,Pune,Hinjewadi,Independent House,1,2455.0,1.0,Unfurnished,14,15,No,9.79,9,52237
P03951,Hyderabad,Madhapur,Apartment,4,2871.0,1.0,Semi-Furnished,7,24,No,8.03,15,70039
P03952,Delhi,Saket,Apartment,1,1750.0,2.0,Semi-Furnished,15,22,No,6.07,14,47753
P03953,Chennai,Anna Nagar,Apartment,4,1378.0,2.0,Unfurnished,15,19,Yes,9.64,7,38796
P03954,Bangalore,Electronic City,Villa,5,772.0,5.0,Unfurnished,1,12,No,4.17,10,36570
P03955,Bangalore,Marathahalli,Apartment,2,1712.0,1.0,Furnished,14,21,Yes,1.67,18,54491
P03956,Mumbai,Borivali,Villa,5,801.0,6.0,Unfurnished,13,14,No,8.14,20,38841
P03957,Delhi,Dwarka,Independent House,1,1105.0,2.0,Furnished,7,21,Yes,4.53,6,39173
P03958,Chennai,Velachery,Apartment,2,758.0,3.0,Semi-Furnished,6,16,Yes,2.05,15,30806
P03959,Bangalore,Indiranagar,Villa,5,1035.0,4.0,Furnished,2,6,No,4.72,5,42608
P03960,Mumbai,Bandra,Independent House,4,2656.0,4.0,Furnished,11,16,Yes,2.95,10,90872
P03961,Mumbai,Powai,Independent House,2,713.0,3.0,Furnished,12,21,No,6.01,12,40215
P03962,Chennai,Anna Nagar,Villa,1,506.0,2.0,Furnished,17,21,Yes,1.42,17,25220
P03963,Hyderabad,Kukatpally,Villa,1,2107.0,2.0,Semi-Furnished,0,17,Yes,8.92,8,49777
P03964,Delhi,Dwarka,Villa,2,1602.0,2.0,Semi-Furnished,5,23,Yes,4.44,14,45419
P03965,Hyderabad,Kukatpally,Apartment,5,2323.0,2.0,Semi-Furnished,6,9,No,5.73,2,67050
P03966,Bangalore,Electronic City,Independent House,2,1071.0,3.0,Unfurnished,6,23,Yes,3.19,0,39612
P03967,Chennai,Velachery,Villa,5,1391.0,3.0,Unfurnished,3,24,Yes,4.14,15,43289
P03968,Hyderabad,Gachibowli,Villa,4,1259.0,5.0,Unfurnished,13,22,Yes,2.19,7,46178
P03969,Mumbai,Bandra,Villa,2,2446.0,3.0,Unfurnished,3,21,Yes,3.77,6,78480
P03970,Delhi,Rohini,Independent House,5,2641.0,2.0,Furnished,5,8,Yes,4.1,2,80720
P03971,Bangalore,Electronic City,Apartment,5,1723.0,1.0,Unfurnished,15,24,No,4.16,4,53567
P03972,Mumbai,Powai,Villa,1,2383.0,1.0,Semi-Furnished,8,25,Yes,0.24,0,76503
P03973,Delhi,Dwarka,Independent House,4,2649.0,1.0,Furnished,16,25,Yes,4.55,20,73133
P03974,Delhi,Saket,Villa,5,1364.0,1.0,Unfurnished,4,10,No,6.53,16,37572
P03975,Hyderabad,Kukatpally,Villa,3,1473.0,3.0,Furnished,13,23,Yes,2.58,5,47779
P03976,Mumbai,Bandra,Villa,3,2545.0,4.0,Furnished,2,13,No,8.04,5,81757
P03977,Bangalore,Indiranagar,Independent House,5,570.0,1.0,Unfurnished,18,21,No,5.01,2,26091
P03978,Pune,Hinjewadi,Apartment,5,453.0,3.0,Semi-Furnished,14,16,Yes,0.56,17,25393
P03979,Mumbai,Bandra,Independent House,5,2278.0,3.0,Unfurnished,10,17,Yes,2.3,14,78761
P03980,Pune,Kharadi,Villa,1,2414.0,1.0,Furnished,14,22,No,0.45,13,61717
P03981,Delhi,Saket,Villa,1,1433.0,2.0,Unfurnished,18,25,Yes,4.38,15,37469
P03982,Bangalore,Indiranagar,Villa,5,1478.0,6.0,Furnished,13,20,Yes,6.82,15,55326
P03983,Mumbai,Andheri,Villa,3,1898.0,2.0,Semi-Furnished,15,23,No,7.2,16,62363
P03984,Delhi,Rohini,Villa,5,1582.0,3.0,Unfurnished,7,21,Yes,5.45,16,51297
P03985,Chennai,Anna Nagar,Independent House,3,2667.0,2.0,Furnished,19,23,Yes,2.96,8,73697
P03986,Hyderabad,Hitech City,Apartment,3,2047.0,4.0,Unfurnished,1,6,Yes,9.86,16,49662
P03987,Delhi,Saket,Villa,5,2688.0,1.0,Semi-Furnished,3,4,Yes,4.49,13,73983
P03988,Chennai,OMR,Apartment,2,2530.0,3.0,Furnished,9,16,No,2.7,20,65389
P03989,Mumbai,Andheri,Villa,4,1755.0,3.0,Furnished,0,17,No,7.81,3,68928
P03990,Delhi,Karol Bagh,Apartment,4,2507.0,2.0,Unfurnished,6,9,Yes,1.45,9,67355
P03991,Chennai,Anna Nagar,Independent House,5,1641.0,2.0,Semi-Furnished,1,4,No,3.86,11,49902
P03992,Hyderabad,Kukatpally,Independent House,5,1998.0,2.0,,4,22,Yes,9.73,15,54716
P03993,Pune,Hinjewadi,Independent House,4,692.0,3.0,Semi-Furnished,15,19,No,1.33,18,28334
P03994,Bangalore,Whitefield,Villa,4,,1.0,Semi-Furnished,2,24,No,2.1,2,62071
P03995,Mumbai,Borivali,Apartment,2,1651.0,2.0,Unfurnished,11,18,No,7.08,2,55940
P03996,Bangalore,Marathahalli,Apartment,2,2035.0,3.0,Semi-Furnished,10,18,No,8.5,11,53718
P03997,Mumbai,Andheri,Independent House,5,1230.0,3.0,Furnished,13,14,No,2.1,16,59992
P03998,Chennai,OMR,Villa,5,2232.0,5.0,Semi-Furnished,12,24,Yes,5.56,3,68659
P03999,Mumbai,Powai,Villa,5,598.0,3.0,Furnished,9,10,Yes,4.31,7,45799
P04000,Delhi,Karol Bagh,Independent House,3,881.0,2.0,Unfurnished,12,14,Yes,8.69,19,23476
P04001,Chennai,T Nagar,Villa,5,1303.0,1.0,Unfurnished,20,23,No,2.31,2,43827
P04002,Chennai,Velachery,Apartment,3,1775.0,3.0,Semi-Furnished,19,24,Yes,9.21,15,45982
P04003,Hyderabad,Kukatpally,Independent House,5,2437.0,2.0,Furnished,1,14,Yes,9.42,11,69470
P04004,Delhi,Rohini,Independent House,1,1966.0,1.0,Furnished,9,13,Yes,4.11,14,56218
P04005,Mumbai,Borivali,Villa,3,2825.0,2.0,Unfurnished,4,9,No,8.73,12,80442
P04006,Chennai,Anna Nagar,Apartment,5,2177.0,4.0,Semi-Furnished,10,23,No,5.91,3,61694
P04007,Bangalore,Marathahalli,Independent House,3,547.0,2.0,Unfurnished,19,25,No,9.04,6,21864
P04008,Pune,Wakad,Independent House,5,2280.0,4.0,Unfurnished,8,12,Yes,6.82,12,62655
P04009,Hyderabad,Kukatpally,Villa,5,2838.0,4.0,Unfurnished,0,17,No,5.28,7,76971
P04010,Bangalore,Marathahalli,Apartment,5,1430.0,3.0,Unfurnished,1,25,No,6.18,9,44907
P04011,Hyderabad,Kukatpally,Independent House,2,2326.0,1.0,Semi-Furnished,4,16,No,2.87,4,62021
P04012,Delhi,Karol Bagh,Apartment,1,2914.0,2.0,Semi-Furnished,14,25,Yes,5.59,8,71583
P04013,Mumbai,Powai,Apartment,5,1456.0,5.0,Furnished,8,21,Yes,2.54,17,64700
P04014,Delhi,Dwarka,Apartment,3,2145.0,1.0,Unfurnished,0,18,No,5.44,15,55014
P04015,Bangalore,Indiranagar,Independent House,1,,1.0,Unfurnished,20,25,Yes,8.41,19,24926
P04016,Chennai,OMR,Independent House,4,2956.0,4.0,Unfurnished,9,22,Yes,1.1,15,79368
P04017,Bangalore,Indiranagar,Apartment,4,2114.0,4.0,Unfurnished,16,23,Yes,4.16,7,61699
P04018,Delhi,Karol Bagh,Apartment,5,938.0,2.0,Furnished,6,11,No,1.47,19,41284
P04019,Mumbai,Powai,Apartment,5,1485.0,4.0,Semi-Furnished,11,24,No,5.76,14,57254
P04020,Hyderabad,Gachibowli,Independent House,3,1551.0,2.0,Semi-Furnished,18,24,No,3.02,4,44531
P04021,Pune,Kharadi,Independent House,2,648.0,3.0,Unfurnished,1,4,Yes,8.67,19,16044
P04022,Hyderabad,Gachibowli,Villa,1,546.0,1.0,Furnished,11,15,No,3.35,9,24099
P04023,Hyderabad,Kukatpally,Villa,4,2985.0,4.0,Unfurnished,1,3,Yes,6.09,6,76472
P04024,Bangalore,Marathahalli,Apartment,3,509.0,3.0,Furnished,10,21,No,3.41,8,32336
P04025,Chennai,Anna Nagar,Independent House,5,2159.0,1.0,Unfurnished,5,21,No,8.18,18,51957
P04026,Chennai,T Nagar,Apartment,3,2235.0,3.0,Furnished,0,3,No,2.71,10,64875
P04027,Mumbai,Borivali,Apartment,4,1167.0,5.0,Unfurnished,11,12,No,2.96,0,52201
P04028,Bangalore,Marathahalli,Apartment,4,1456.0,2.0,Unfurnished,13,19,Yes,2.28,20,45956
P04029,Hyderabad,Madhapur,Independent House,4,710.0,2.0,Unfurnished,1,9,No,7.43,13,23177
P04030,Pune,Wakad,Independent House,3,1689.0,,Furnished,19,24,Yes,7.11,16,49384
P04031,Bangalore,Marathahalli,Villa,2,1817.0,1.0,Semi-Furnished,20,23,Yes,3.56,13,50347
P04032,Delhi,Karol Bagh,Villa,1,2483.0,1.0,Furnished,16,21,No,7.99,2,63777
P04033,Pune,Baner,Apartment,4,1569.0,5.0,Furnished,16,22,Yes,3.87,17,50277
P04034,Pune,Baner,Apartment,3,1741.0,3.0,Semi-Furnished,11,13,Yes,0.78,19,48164
P04035,Pune,Kharadi,Apartment,1,1878.0,2.0,Furnished,20,24,Yes,3.42,0,53093
P04036,Bangalore,Marathahalli,Villa,3,2000.0,3.0,Furnished,19,22,No,8.94,4,61050
P04037,Bangalore,Marathahalli,Independent House,1,700.0,1.0,Unfurnished,6,10,No,9.35,1,20710
P04038,Delhi,Karol Bagh,Apartment,1,1851.0,1.0,Unfurnished,0,2,Yes,7.64,20,46345
P04039,Pune,Wakad,Apartment,5,1101.0,4.0,Furnished,0,11,No,7.74,11,42601
P04040,Hyderabad,Kukatpally,Apartment,5,1685.0,5.0,Semi-Furnished,11,18,No,7.39,14,52721
P04041,Pune,Wakad,Apartment,5,1445.0,5.0,Unfurnished,9,16,Yes,0.49,11,46141
P04042,Delhi,Saket,Independent House,5,2251.0,5.0,Furnished,16,17,No,4.93,16,68921
P04043,Delhi,Karol Bagh,Villa,2,499.0,3.0,Furnished,17,24,No,6.39,18,25457
P04044,Delhi,Saket,Independent House,1,2296.0,2.0,Semi-Furnished,13,16,No,6.85,12,59744
P04045,Mumbai,Andheri,Apartment,2,2282.0,1.0,Unfurnished,20,25,No,3.7,14,67467
P04046,Bangalore,Whitefield,Villa,2,591.0,2.0,Semi-Furnished,4,6,No,4.12,18,20868
P04047,Mumbai,Powai,Apartment,5,535.0,6.0,Semi-Furnished,8,17,No,9.96,6,41644
P04048,Chennai,Velachery,Apartment,3,1496.0,3.0,Furnished,15,19,Yes,5.83,2,50297
P04049,Pune,Hinjewadi,Apartment,1,1190.0,1.0,Furnished,12,20,Yes,6.18,20,30352
P04050,Pune,Kharadi,Villa,3,963.0,4.0,Furnished,20,24,No,6.69,8,35357
P04051,Bangalore,Whitefield,Independent House,5,1350.0,3.0,Furnished,14,20,No,3.79,0,54390
P04052,Chennai,Velachery,Villa,2,496.0,3.0,Furnished,2,15,Yes,6.43,16,20964
P04053,Chennai,Velachery,Independent House,2,2779.0,1.0,Furnished,15,20,Yes,8.11,12,70298
P04054,Pune,Baner,Apartment,1,2702.0,2.0,Furnished,9,14,Yes,1.14,15,69252
P04055,Chennai,T Nagar,Independent House,4,1482.0,3.0,Semi-Furnished,3,5,No,0.67,12,44910
P04056,Mumbai,Borivali,Villa,2,2462.0,2.0,Unfurnished,17,20,Yes,2.71,17,72207
P04057,Bangalore,Whitefield,Independent House,2,2940.0,1.0,Unfurnished,8,24,Yes,7.32,20,68100
P04058,Mumbai,Andheri,Villa,3,2050.0,3.0,Semi-Furnished,20,24,No,5.49,11,69374
P04059,Hyderabad,Kukatpally,Villa,1,1372.0,1.0,Semi-Furnished,20,24,No,6.41,8,36284
P04060,Delhi,Dwarka,Apartment,5,2981.0,6.0,Unfurnished,18,25,Yes,7.47,15,82261
P04061,Hyderabad,Kukatpally,Independent House,2,1339.0,1.0,Unfurnished,0,10,No,8.43,6,31565
P04062,Chennai,Velachery,Independent House,5,2680.0,2.0,,14,15,Yes,0.43,12,80158
P04063,Hyderabad,Madhapur,Independent House,4,1872.0,2.0,Unfurnished,19,23,No,7.94,2,50139
P04064,Chennai,T Nagar,Independent House,1,876.0,2.0,Furnished,20,22,Yes,2.09,11,32685
P04065,Chennai,Velachery,Independent House,2,2040.0,1.0,Unfurnished,7,8,Yes,7.87,8,50357
P04066,Pune,Hinjewadi,Villa,5,2208.0,6.0,Furnished,3,9,No,5.12,9,67522
P04067,Pune,Wakad,Apartment,4,1754.0,4.0,Semi-Furnished,4,7,Yes,1.51,3,59119
P04068,Mumbai,Andheri,Apartment,5,2624.0,1.0,Unfurnished,14,21,No,9.75,11,75364
P04069,Bangalore,Marathahalli,Apartment,4,2432.0,2.0,Unfurnished,14,16,Yes,0.32,0,72031
P04070,Delhi,Karol Bagh,Villa,4,1572.0,4.0,Unfurnished,9,13,No,4.83,7,47850
P04071,Delhi,Saket,Independent House,5,2781.0,3.0,Furnished,20,24,No,9.77,10,76143
P04072,Hyderabad,Kukatpally,Independent House,4,2655.0,5.0,Unfurnished,20,24,No,8.15,7,71126
P04073,Delhi,Saket,Apartment,4,2030.0,1.0,Furnished,5,13,No,7.45,0,58734
P04074,Hyderabad,Hitech City,Villa,3,703.0,4.0,Unfurnished,2,14,Yes,6.29,12,27684
P04075,Pune,Wakad,Apartment,2,687.0,3.0,Semi-Furnished,15,23,Yes,3.5,18,24827
P04076,Bangalore,Whitefield,Independent House,5,1861.0,6.0,Unfurnished,20,22,Yes,8.08,16,56095
P04077,Bangalore,Indiranagar,Apartment,5,520.0,4.0,Furnished,17,19,No,7.25,13,31244
P04078,Bangalore,Electronic City,Apartment,5,2641.0,1.0,Semi-Furnished,2,23,Yes,2.78,6,76860
P04079,Delhi,Rohini,Independent House,2,1767.0,2.0,Unfurnished,1,24,No,4.54,20,43761
P04080,Hyderabad,Kukatpally,Apartment,3,1517.0,1.0,Unfurnished,13,21,No,1.61,17,41587
P04081,Pune,Baner,Apartment,1,2978.0,2.0,Semi-Furnished,15,20,Yes,6.11,6,70711
P04082,Mumbai,Bandra,Villa,3,2590.0,4.0,Furnished,19,25,Yes,5.92,10,83685
P04083,Mumbai,Bandra,Villa,5,615.0,5.0,Semi-Furnished,11,16,Yes,3.9,14,45380
P04084,Chennai,T Nagar,Apartment,2,1832.0,3.0,Furnished,4,22,No,4.05,12,51137
P04085,Hyderabad,Hitech City,Independent House,1,2261.0,2.0,Semi-Furnished,14,21,No,7.21,4,55420
P04086,Mumbai,Borivali,Villa,3,920.0,4.0,Unfurnished,5,8,No,3.83,14,40084
P04087,Chennai,OMR,Villa,2,2716.0,2.0,Semi-Furnished,8,23,Yes,7.17,10,64749
P04088,Pune,Hinjewadi,Independent House,4,1514.0,3.0,Unfurnished,16,17,No,4.28,9,44186
P04089,Mumbai,Powai,Apartment,2,2684.0,3.0,Furnished,3,9,No,4.47,15,85131
P04090,Chennai,T Nagar,Independent House,5,1622.0,5.0,Furnished,20,22,No,3.75,9,57058
P04091,Delhi,Dwarka,Independent House,1,1224.0,2.0,,9,13,No,4.35,11,38271
P04092,Mumbai,Andheri,Independent House,1,872.0,1.0,Furnished,20,21,No,6.8,14,37765
P04093,Delhi,Dwarka,Villa,2,2813.0,3.0,Unfurnished,7,18,No,2.96,0,75785
P04094,Bangalore,Electronic City,Independent House,4,750.0,2.0,Semi-Furnished,15,17,No,3.97,16,30808
P04095,Chennai,Velachery,Villa,1,2296.0,2.0,Semi-Furnished,15,25,No,0.34,16,55527
P04096,Pune,Wakad,Apartment,5,2887.0,6.0,Furnished,5,24,Yes,8.65,8,80144
P04097,Delhi,Karol Bagh,Independent House,5,1660.0,1.0,Furnished,18,20,No,4.32,10,52850
P04098,Mumbai,Powai,Villa,4,980.0,5.0,,5,13,No,3.34,5,54580
P04099,Bangalore,Whitefield,Villa,1,1945.0,1.0,Unfurnished,3,20,Yes,0.27,7,50554
P04100,Bangalore,Marathahalli,Apartment,4,2653.0,2.0,Unfurnished,12,21,No,6.37,20,69762
P04101,Chennai,Velachery,Apartment,1,2310.0,1.0,Furnished,17,19,No,5.8,5,57712
P04102,Chennai,Anna Nagar,Independent House,4,1135.0,1.0,Semi-Furnished,8,11,No,8.54,2,36397
P04103,Delhi,Dwarka,Independent House,1,969.0,2.0,Unfurnished,4,24,Yes,8.35,19,24095
P04104,Chennai,Anna Nagar,Apartment,3,2653.0,2.0,Semi-Furnished,18,20,No,2.16,18,70638
P04105,Delhi,Karol Bagh,Villa,3,2972.0,3.0,Semi-Furnished,19,20,Yes,6.17,7,78677
P04106,Hyderabad,Madhapur,Villa,5,1877.0,4.0,Furnished,16,20,No,4.12,6,63441
P04107,Delhi,Dwarka,Independent House,1,2907.0,1.0,Semi-Furnished,10,25,No,3.78,0,76916
P04108,Pune,Wakad,Villa,4,803.0,3.0,Unfurnished,18,23,Yes,9.81,19,22707
P04109,Bangalore,Indiranagar,Independent House,5,1792.0,6.0,Unfurnished,5,7,Yes,4.75,16,59395
P04110,Pune,Hinjewadi,Independent House,3,1528.0,1.0,Furnished,17,19,No,6.34,16,42205
P04111,Hyderabad,Madhapur,Villa,4,1557.0,5.0,Semi-Furnished,1,3,Yes,4.32,17,50819
P04112,Mumbai,Powai,Villa,5,540.0,4.0,Unfurnished,5,6,Yes,5.66,0,40213
P04113,Mumbai,Andheri,Apartment,5,2488.0,3.0,Furnished,10,18,No,6.92,19,80573
P04114,Hyderabad,Madhapur,Villa,3,2177.0,1.0,Unfurnished,17,22,No,8.22,0,50862
P04115,Bangalore,Marathahalli,Villa,5,905.0,2.0,Furnished,12,15,No,7.1,9,40559
P04116,Pune,Baner,Independent House,1,469.0,1.0,Semi-Furnished,3,22,Yes,4.05,20,15958
P04117,Chennai,OMR,Villa,3,2190.0,1.0,Unfurnished,11,24,No,6.95,5,52915
P04118,Delhi,Karol Bagh,Independent House,3,,4.0,Furnished,1,23,Yes,3.47,4,74179
P04119,Delhi,Dwarka,Villa,1,682.0,1.0,Unfurnished,13,17,No,6.48,9,21012
P04120,Pune,Hinjewadi,Villa,1,1531.0,1.0,Furnished,4,10,Yes,0.35,18,45319
P04121,Hyderabad,Kukatpally,Apartment,2,2222.0,3.0,Unfurnished,5,22,No,3.91,14,55070
P04122,Pune,Baner,Independent House,2,1809.0,3.0,Semi-Furnished,17,23,No,8.79,11,42604
P04123,Pune,Kharadi,Independent House,3,2501.0,4.0,Unfurnished,5,18,No,8.77,16,60315
P04124,Bangalore,Electronic City,Apartment,1,670.0,1.0,Semi-Furnished,11,16,No,6.48,10,21470
P04125,Chennai,OMR,Independent House,5,2537.0,3.0,Furnished,18,21,No,3.02,0,75399
P04126,Bangalore,Marathahalli,Independent House,1,1797.0,2.0,Furnished,6,22,Yes,4.39,10,56294
P04127,Bangalore,Whitefield,Villa,1,2868.0,2.0,Unfurnished,3,10,No,8.58,11,69504
P04128,Delhi,Saket,Independent House,5,1594.0,2.0,Furnished,18,23,Yes,6.72,7,57045
P04129,Chennai,OMR,Apartment,5,2967.0,4.0,Semi-Furnished,2,5,Yes,8.64,12,79714
P04130,Pune,Kharadi,Independent House,2,2002.0,1.0,Semi-Furnished,17,18,No,6.12,14,46859
P04131,Hyderabad,Gachibowli,Villa,4,2798.0,3.0,Semi-Furnished,8,15,No,7.8,12,74937
P04132,Delhi,Rohini,Villa,5,2161.0,1.0,Semi-Furnished,20,21,No,8.09,12,59538
P04133,Pune,Baner,Villa,1,2660.0,2.0,Furnished,2,22,No,6.42,5,69991
P04134,Bangalore,Indiranagar,Villa,1,563.0,2.0,Furnished,2,7,No,0.39,10,30641
P04135,Mumbai,Powai,Apartment,2,2627.0,2.0,Semi-Furnished,19,22,No,4.35,10,79632
P04136,Delhi,Dwarka,Villa,2,2152.0,3.0,Furnished,7,9,No,5.28,14,59409
P04137,Bangalore,Electronic City,Independent House,5,1707.0,1.0,Furnished,7,16,No,5.91,5,55365
P04138,Chennai,OMR,Villa,5,678.0,6.0,Furnished,9,21,No,8.4,2,31828
P04139,Mumbai,Bandra,Villa,4,1555.0,2.0,Semi-Furnished,3,13,Yes,5.24,13,58611
P04140,Chennai,Anna Nagar,Villa,1,1080.0,1.0,Furnished,14,19,Yes,1.47,2,34508
P04141,Mumbai,Andheri,Villa,4,2038.0,2.0,Semi-Furnished,8,15,Yes,2.94,13,69101
P04142,Chennai,Anna Nagar,Apartment,2,1951.0,2.0,Semi-Furnished,2,25,No,6.46,18,49866
P04143,Pune,Kharadi,Apartment,2,1804.0,1.0,Furnished,11,23,Yes,2.84,20,53201
P04144,Chennai,OMR,Apartment,4,985.0,2.0,Unfurnished,12,21,No,0.63,9,34530
P04145,Hyderabad,Gachibowli,Independent House,1,1030.0,1.0,Semi-Furnished,9,25,Yes,8.8,8,24991
P04146,Hyderabad,Madhapur,Apartment,1,2111.0,1.0,Furnished,7,8,Yes,2.81,20,57563
P04147,Delhi,Rohini,Independent House,3,1126.0,2.0,Semi-Furnished,1,18,No,0.55,11,40065
P04148,Delhi,Rohini,Apartment,3,1949.0,3.0,Semi-Furnished,7,24,No,5.98,2,58038
P04149,Chennai,OMR,Apartment,5,2759.0,4.0,Semi-Furnished,16,23,Yes,0.63,11,82778
P04150,Hyderabad,Kukatpally,Villa,2,1279.0,3.0,Furnished,14,24,Yes,4.18,12,39068
P04151,Delhi,Saket,Apartment,3,1481.0,4.0,Semi-Furnished,0,4,No,8.11,0,46039
P04152,Mumbai,Borivali,Independent House,3,2562.0,1.0,Unfurnished,12,18,No,8.7,15,75139
P04153,Pune,Wakad,Apartment,2,1143.0,2.0,Furnished,1,10,Yes,0.38,12,38597
P04154,Pune,Hinjewadi,Villa,1,602.0,2.0,Unfurnished,15,17,Yes,3.94,7,18307
P04155,Delhi,Dwarka,Villa,1,1683.0,1.0,Furnished,4,22,No,1.27,4,49951
P04156,Chennai,Anna Nagar,Villa,1,1554.0,1.0,Unfurnished,4,25,No,9.31,9,31833
P04157,Chennai,OMR,Villa,5,1089.0,2.0,Semi-Furnished,7,8,Yes,2.47,4,44186
P04158,Bangalore,Whitefield,Apartment,1,1231.0,1.0,Semi-Furnished,16,19,Yes,2.79,7,38935
P04159,Bangalore,Indiranagar,Villa,1,1405.0,2.0,Furnished,5,25,No,9.74,3,43850
P04160,Mumbai,Borivali,Apartment,5,1599.0,6.0,Unfurnished,16,21,No,7.41,12,59942
P04161,Bangalore,Indiranagar,Independent House,5,1936.0,2.0,Semi-Furnished,2,11,Yes,5.61,0,64503
P04162,Mumbai,Andheri,Villa,1,2056.0,1.0,Furnished,12,13,Yes,4.95,6,67133
P04163,Pune,Baner,Independent House,4,1121.0,4.0,Furnished,15,19,No,2.03,4,42809
P04164,Hyderabad,Kukatpally,Villa,4,2313.0,2.0,Unfurnished,5,15,Yes,9.47,4,57034
P04165,Hyderabad,Kukatpally,Apartment,5,1105.0,2.0,Furnished,5,22,Yes,2.13,2,44477
P04166,Delhi,Saket,Apartment,2,1340.0,2.0,Unfurnished,0,13,Yes,4.96,0,41914
P04167,Pune,Baner,Apartment,1,1588.0,2.0,Furnished,5,15,No,9.26,5,43452
P04168,Chennai,OMR,Independent House,4,2263.0,1.0,Unfurnished,20,25,Yes,5.84,7,61542
P04169,Pune,Baner,Apartment,3,2149.0,2.0,Unfurnished,19,25,Yes,2.13,14,55353
P04170,Bangalore,Marathahalli,Apartment,3,2714.0,2.0,Furnished,16,24,No,7.92,2,78391
P04171,Delhi,Dwarka,Independent House,2,582.0,3.0,Unfurnished,8,19,No,3.74,11,19177
P04172,Delhi,Rohini,Independent House,4,978.0,2.0,Furnished,6,7,Yes,4.92,17,39209
P04173,Bangalore,Indiranagar,Villa,3,2510.0,3.0,Semi-Furnished,14,19,No,7.25,11,66004
P04174,Pune,Hinjewadi,Independent House,5,1472.0,6.0,Semi-Furnished,20,24,No,0.61,20,49908
P04175,Delhi,Rohini,Villa,2,2326.0,3.0,Furnished,5,16,Yes,6.84,11,67749
P04176,Pune,Baner,Villa,1,902.0,1.0,Semi-Furnished,11,23,No,1.94,9,24250
P04177,Chennai,Anna Nagar,Villa,4,2275.0,4.0,Unfurnished,16,17,No,9.51,10,59024
P04178,Mumbai,Powai,Independent House,1,1467.0,1.0,Semi-Furnished,8,14,No,8.46,10,47301
P04179,Pune,Wakad,Apartment,4,1761.0,3.0,Unfurnished,7,12,No,6.41,9,45662
P04180,Hyderabad,Hitech City,Villa,2,2409.0,1.0,Semi-Furnished,4,13,Yes,7.99,1,63610
P04181,Bangalore,Marathahalli,Villa,4,2635.0,2.0,Unfurnished,0,20,No,2.56,2,71472
P04182,Chennai,OMR,Apartment,4,1579.0,5.0,Semi-Furnished,9,24,No,0.81,14,53220
